Time,Force,Windspeed,Coefficient
152.6626,277.0,40.0,350.91293
152.7326,277.0,40.0,350.91293
152.8026,277.0,40.0,350.91293
152.8726,275.0,40.0,349.98413
152.9426,275.0,40.0,349.98413
153.0126,274.0,40.600006,349.3097
153.08261,274.0,40.600006,349.3097
153.1526,274.0,40.600006,349.3097
153.22261,275.0,40.0,349.98413
153.29262,275.0,40.0,349.98413
153.36261,275.0,40.600006,349.77557
153.43262,273.0,40.0,349.05533
153.50262,273.0,40.0,349.05533
153.57262,273.0,40.0,349.05533
153.64262,274.0,41.19998,349.09863
153.71262,273.0,40.0,349.05533
153.78262,273.0,40.0,349.05533
153.85263,274.0,40.600006,349.3097
153.92262,274.0,40.600006,349.3097
153.99263,273.0,40.0,349.05533
154.06262,273.0,40.0,349.05533
154.13263,273.0,40.0,349.05533
154.20264,271.0,40.600006,347.91202
154.27263,271.0,40.600006,347.91202
154.34264,271.0,40.0,348.12653
154.41264,271.0,40.0,348.12653
154.48264,271.0,40.0,348.12653
154.55264,270.0,40.600006,347.4461
154.62265,270.0,40.600006,347.4461
154.69264,268.0,40.600006,346.51434
154.76265,268.0,41.19998,346.2943
154.83264,268.0,41.19998,346.2943
154.90265,267.0,40.0,346.26892
154.97266,267.0,40.0,346.26892
155.04265,268.0,40.600006,346.51434
155.11266,268.0,40.0,346.73334
155.18265,269.0,40.0,347.19772
155.25266,269.0,40.0,347.19772
155.32266,265.0,40.600006,345.1167
155.39265,263.0,40.600006,344.1849
155.46266,263.0,40.600006,344.1849
155.53267,264.0,40.600006,344.6508
155.60266,264.0,40.600006,344.6508
155.67267,267.0,40.0,346.26892
155.74268,267.0,40.600006,346.04846
155.81267,267.0,40.600006,346.04846
155.88268,268.0,41.19998,346.2943
155.95267,268.0,41.19998,346.2943
156.02267,270.0,40.0,347.66214
156.09268,271.0,40.600006,347.91202
156.16267,271.0,40.600006,347.91202
156.23268,274.0,41.19998,349.09863
156.30267,274.0,41.19998,349.09863
156.37268,275.0,40.0,349.98413
156.44269,276.0,41.19998,350.0334
156.51268,276.0,41.19998,350.0334
156.58269,275.0,40.0,350.44852
156.6527,276.0,40.0,350.44852
156.72269,275.0,40.0,349.98413
156.7927,275.0,40.0,349.98413
156.8627,276.0,40.0,350.44852
156.9327,276.0,40.0,350.44852
157.0027,276.0,40.0,350.44852
157.0727,275.0,40.600006,349.77557
157.1427,275.0,40.600006,349.77557
157.2127,275.0,40.0,349.98413
157.2827,275.0,40.0,349.98413
157.3527,275.0,40.0,349.98413
157.4227,278.0,41.19998,350.96817
157.4927,278.0,41.19998,350.96817
157.56271,277.0,40.600006,350.70734
157.6327,277.0,40.600006,350.70734
157.70271,277.0,40.600006,350.70734
157.77272,274.0,40.0,349.5197
157.84271,274.0,40.0,349.5197
157.91272,275.0,41.19998,349.56604
157.98273,275.0,41.19998,349.56604
158.05272,275.0,41.19998,349.56604
158.12273,276.0,40.0,350.44852
158.19272,276.0,40.600006,350.24146
158.26273,276.0,40.600006,350.24146
158.33273,276.0,40.600006,350.24146
158.40273,278.0,40.0,351.37732
158.47273,278.0,40.0,351.37732
158.54272,280.0,40.600006,352.105
158.61273,280.0,40.600006,352.105
158.68274,280.0,40.600006,352.105
158.75273,279.0,40.0,351.84174
158.82274,279.0,40.0,351.84174
158.89275,279.0,40.600006,351.63913
158.96274,279.0,40.600006,351.63913
159.03275,279.0,40.600006,351.63913
159.10275,279.0,40.600006,351.63913
159.17274,279.0,40.600006,351.63913
159.24275,278.0,40.0,351.37732
159.31274,278.0,40.0,351.37732
159.38275,278.0,40.0,351.37732
159.45276,276.0,41.19998,350.0334
159.52275,276.0,41.19998,350.0334
159.59276,275.0,40.600006,349.77557
159.66275,275.0,40.600006,349.77557
159.73276,275.0,40.600006,349.77557
159.80276,274.0,41.19998,348.63126
159.87276,273.0,40.0,349.05533
159.94276,271.0,40.0,348.12653
160.01277,271.0,40.600006,347.91202
160.08276,270.0,40.0,347.66214
160.15277,270.0,40.0,347.66214
160.22278,267.0,40.0,346.26892
160.29277,267.0,40.0,346.26892
160.36278,267.0,40.0,346.26892
160.43277,261.0,40.0,343.48254
160.50278,261.0,40.0,343.48254
160.57278,259.0,40.600006,342.32135
160.64278,257.0,40.0,341.62494
160.71278,257.0,40.0,341.62494
160.78278,253.0,40.0,339.76733
160.85278,253.0,40.0,339.76733
160.92279,247.0,40.600006,336.73068
160.99278,244.0,40.600006,335.333
161.06279,244.0,40.600006,335.333
161.1328,237.0,41.19998,331.80536
161.20279,237.0,41.19998,331.80536
161.2728,235.0,40.0,331.40817
161.3428,234.0,40.600006,330.67413
161.4128,226.0,40.600006,326.01526
161.4828,224.0,41.19998,325.72937
161.5528,219.0,40.0,323.04898
161.6228,216.0,40.0,322.5846
161.69281,216.0,40.0,322.5846
161.7628,215.0,40.600006,321.82224
161.83281,215.0,40.600006,321.82224
161.9028,215.0,40.600006,321.82224
161.97281,215.0,40.0,322.12018
162.04282,215.0,40.0,322.12018
162.11281,213.0,40.0,321.19138
162.18282,213.0,40.0,321.19138
162.25282,215.0,40.0,322.12018
162.32281,217.0,40.600006,322.75403
162.39282,217.0,40.600006,322.75403
162.46283,223.0,40.600006,325.54935
162.53282,223.0,40.600006,325.54935
162.60283,228.0,40.600006,327.87878
162.67282,231.0,40.600006,329.27646
162.74283,231.0,40.600006,329.27646
162.81284,238.0,40.600006,332.5377
162.88283,238.0,40.600006,332.5377
162.95284,244.0,40.0,335.58777
163.02283,246.0,40.0,336.51654
163.09283,246.0,40.0,336.51654
163.16284,249.0,40.600006,337.66248
163.23283,252.0,41.19998,338.81616
163.30284,253.0,40.0,339.76733
163.37285,253.0,40.0,339.76733
163.44284,255.0,40.600006,340.4578
163.51285,255.0,40.600006,340.4578
163.58286,255.0,40.600006,340.4578
163.65285,256.0,40.0,341.16055
163.72285,256.0,40.0,341.16055
163.79285,258.0,40.0,342.08936
163.86285,258.0,40.0,342.08936
163.93286,258.0,40.0,342.08936
164.00285,257.0,40.600006,341.3896
164.07286,257.0,40.600006,341.3896
164.14285,259.0,40.600006,342.32135
164.21286,259.0,40.600006,342.32135
164.28287,259.0,40.600006,342.32135
164.35286,257.0,40.600006,341.3896
164.42287,257.0,40.600006,341.3896
164.49287,256.0,40.600006,340.92368
164.56287,256.0,40.600006,340.92368
164.63287,256.0,40.600006,340.92368
164.70288,254.0,40.600006,339.9919
164.77287,253.0,40.0,339.76733
164.84288,253.0,40.0,339.76733
164.91287,253.0,40.0,339.76733
164.98288,251.0,40.0,338.83856
165.05289,251.0,40.0,338.83856
165.12288,253.0,40.600006,339.526
165.19289,253.0,40.600006,339.526
165.26288,253.0,40.600006,339.526
165.33289,253.0,40.0,339.76733
165.4029,253.0,40.0,339.76733
165.47289,254.0,40.600006,339.9919
165.5429,254.0,40.600006,339.9919
165.6129,254.0,40.600006,339.9919
165.68289,254.0,40.0,340.23175
165.7529,254.0,40.0,340.23175
165.8229,257.0,41.19998,341.15308
165.8929,257.0,41.19998,341.15308
165.9629,257.0,41.19998,341.15308
166.0329,256.0,41.19998,340.6857
166.1029,256.0,41.19998,340.6857
166.17291,257.0,40.600006,341.3896
166.2429,257.0,40.600006,341.3896
166.31291,258.0,40.0,342.55374
166.3829,259.0,41.19998,342.08786
166.45291,259.0,40.0,343.01813
166.52292,260.0,40.0,343.01813
166.59291,260.0,40.0,343.01813
166.66292,263.0,40.0,344.41135
166.73293,263.0,40.0,344.41135
166.80292,265.0,40.0,345.34015
166.87292,265.0,40.0,345.34015
166.94293,265.0,40.0,345.34015
167.01292,265.0,40.0,345.34015
167.08293,265.0,40.0,345.34015
167.15292,264.0,40.0,344.87573
167.22293,264.0,40.0,344.87573
167.29294,264.0,40.0,344.87573
167.36293,264.0,40.0,344.87573
167.43294,264.0,40.0,344.87573
167.50293,265.0,40.600006,345.1167
167.57294,264.0,40.0,344.87573
167.64294,264.0,40.0,344.87573
167.71294,265.0,40.600006,345.1167
167.78294,265.0,40.600006,345.1167
167.85295,265.0,41.19998,344.89215
167.92294,265.0,40.600006,345.1167
167.99295,265.0,40.600006,345.1167
168.06296,262.0,40.0,343.94696
168.13295,262.0,40.600006,343.71902
168.20296,262.0,40.0,343.94696
168.27295,262.0,40.0,343.94696
168.34296,263.0,40.600006,344.1849
168.41296,263.0,40.600006,344.1849
168.48296,264.0,40.0,344.87573
168.55296,265.0,40.0,345.34015
168.62296,265.0,40.0,345.34015
168.69296,267.0,40.600006,346.04846
168.76297,267.0,40.600006,346.04846
168.83296,268.0,40.0,346.73334
168.90297,268.0,40.0,346.73334
168.97298,268.0,40.0,346.73334
169.04297,269.0,40.600006,346.98022
169.11298,269.0,40.600006,346.98022
169.18298,269.0,40.600006,346.98022
169.25298,271.0,40.600006,347.91202
169.32298,271.0,40.600006,347.91202
169.39297,274.0,40.600006,349.3097
169.46298,274.0,40.600006,349.3097
169.53299,273.0,40.600006,348.8438
169.60298,274.0,40.600006,349.3097
169.67299,274.0,40.0,349.5197
169.74298,274.0,40.600006,349.3097
169.81299,273.0,40.0,349.05533
169.883,273.0,40.0,349.05533
169.95299,273.0,40.0,349.05533
170.023,271.0,40.0,348.12653
170.093,271.0,40.0,348.12653
170.163,272.0,40.0,348.59094
170.233,272.0,40.0,348.59094
170.30301,272.0,40.0,348.59094
170.373,271.0,40.600006,347.91202
170.44301,271.0,40.600006,347.91202
170.513,271.0,40.600006,347.91202
170.58301,271.0,40.0,348.12653
170.65302,271.0,40.0,348.12653
170.723,271.0,40.0,348.12653
170.79301,271.0,40.0,348.12653
170.863,271.0,40.0,348.12653
170.93301,270.0,40.600006,347.4461
171.00302,270.0,40.600006,347.4461
171.07301,267.0,40.0,346.26892
171.14302,267.0,40.0,346.26892
171.21303,267.0,40.0,346.26892
171.28302,264.0,40.600006,344.6508
171.35303,263.0,40.0,344.41135
171.42303,263.0,40.0,344.41135
171.49303,263.0,40.0,344.41135
171.56303,260.0,40.0,343.01813
171.63303,260.0,40.0,343.01813
171.70303,259.0,40.0,342.55374
171.77304,259.0,40.0,342.55374
171.84303,259.0,40.0,342.55374
171.91304,263.0,40.600006,344.1849
171.98303,263.0,40.600006,344.1849
172.05304,260.0,40.600006,342.78723
172.12305,260.0,40.600006,342.78723
172.19304,260.0,40.600006,342.78723
172.26305,257.0,40.0,341.62494
172.33305,257.0,40.0,341.62494
172.40305,254.0,40.600006,339.9919
172.47305,254.0,40.600006,339.9919
172.54306,254.0,40.600006,339.9919
172.61305,250.0,40.0,338.37415
172.68306,250.0,40.0,338.37415
172.75305,251.0,40.0,339.30295
172.82306,252.0,40.0,339.30295
172.89307,255.0,40.600006,340.4578
172.96306,255.0,40.600006,340.4578
173.03307,258.0,40.600006,341.85547
173.10306,258.0,40.600006,341.85547
173.17307,258.0,40.600006,341.85547
173.24307,262.0,40.600006,343.71902
173.31306,262.0,40.600006,343.71902
173.38307,264.0,40.0,344.87573
173.45308,264.0,40.0,344.87573
173.52307,264.0,40.0,344.87573
173.59308,267.0,40.0,346.26892
173.66309,267.0,40.0,346.26892
173.73308,265.0,40.0,345.34015
173.80309,265.0,40.0,345.34015
173.87308,265.0,40.0,345.34015
173.94308,259.0,40.600006,342.32135
174.01309,259.0,40.600006,342.32135
174.08308,259.0,40.600006,342.32135
174.15309,259.0,40.600006,342.32135
174.22308,259.0,40.600006,342.32135
174.29309,260.0,40.0,343.48254
174.3631,263.0,40.600006,344.1849
174.43309,262.0,40.0,343.94696
174.5031,262.0,40.0,343.94696
174.5731,259.0,40.0,342.55374
174.6431,259.0,40.0,342.55374
174.7131,256.0,40.0,341.16055
174.78311,256.0,40.0,341.16055
174.8531,256.0,40.0,341.16055
174.92311,256.0,40.600006,340.92368
174.9931,256.0,40.600006,340.92368
175.06311,252.0,40.600006,338.59424
175.13312,251.0,40.0,338.83856
175.20311,249.0,40.600006,337.66248
175.27312,249.0,40.600006,337.66248
175.34311,251.0,40.600006,338.59424
175.41312,252.0,40.600006,339.06012
175.48312,252.0,40.600006,339.06012
175.55312,256.0,40.0,341.16055
175.62312,256.0,40.0,341.16055
175.69313,261.0,40.600006,343.25314
175.76312,262.0,40.0,343.94696
175.83313,262.0,40.0,343.94696
175.90314,263.0,40.0,344.41135
175.97313,263.0,40.0,344.41135
176.04314,263.0,40.600006,344.1849
176.11313,263.0,40.600006,344.1849
176.18314,263.0,40.600006,344.1849
176.25314,265.0,40.600006,345.1167
176.32314,265.0,40.600006,345.1167
176.39314,271.0,40.600006,347.91202
176.46313,271.0,40.0,348.12653
176.53314,271.0,40.0,348.12653
176.60315,268.0,40.600006,346.51434
176.67314,268.0,40.600006,346.51434
176.74315,258.0,40.600006,341.85547
176.81316,254.0,40.0,340.23175
176.88315,252.0,41.19998,338.34875
176.95316,251.0,40.0,338.83856
177.02316,257.0,40.0,341.62494
177.09315,258.0,40.0,342.08936
177.16316,258.0,40.0,342.08936
177.23315,256.0,40.0,341.16055
177.30316,256.0,40.0,341.16055
177.37317,256.0,40.0,341.16055
177.44316,252.0,40.600006,339.06012
177.51317,252.0,40.600006,339.06012
177.58316,252.0,40.0,339.30295
177.65317,252.0,40.0,339.30295
177.72318,252.0,40.0,339.30295
177.79317,262.0,40.0,343.94696
177.86317,262.0,40.0,343.94696
177.93318,266.0,40.0,345.80453
178.00317,266.0,40.0,345.80453
178.07318,266.0,40.0,345.80453
178.14319,264.0,40.0,344.87573
178.21318,264.0,40.0,344.87573
178.28319,263.0,40.600006,344.1849
178.35318,262.0,40.0,343.94696
178.42319,262.0,40.0,343.94696
178.4932,263.0,40.0,344.87573
178.56319,267.0,41.19998,345.82693
178.6332,267.0,41.19998,345.82693
178.70319,267.0,41.19998,345.82693
178.7732,273.0,40.0,349.05533
178.8432,273.0,40.0,349.05533
178.9132,272.0,40.0,348.59094
178.9832,272.0,40.0,348.59094
179.0532,272.0,40.0,348.59094
179.1232,263.0,40.600006,344.1849
179.1932,263.0,40.600006,344.1849
179.26321,259.0,40.600006,342.32135
179.3332,259.0,40.600006,342.32135
179.40321,259.0,40.600006,342.32135
179.4732,257.0,40.600006,341.3896
179.54321,257.0,40.600006,341.3896
179.61322,262.0,40.600006,343.71902
179.68321,262.0,40.600006,343.71902
179.75322,262.0,40.600006,343.71902
179.82321,273.0,40.0,349.05533
179.89322,273.0,40.0,349.05533
179.96323,275.0,40.600006,349.77557
180.03322,274.0,40.0,349.5197
180.10323,270.0,41.19998,347.2291
180.17323,270.0,41.19998,347.2291
180.24323,265.0,41.19998,344.42477
180.31323,264.0,40.600006,344.6508
180.38324,264.0,40.600006,344.6508
180.45323,265.0,40.600006,345.1167
180.52324,265.0,40.600006,345.1167
180.59323,270.0,40.0,347.66214
180.66324,270.0,40.0,347.66214
180.73325,270.0,40.0,347.66214
180.80324,277.0,40.600006,350.70734
180.87325,277.0,40.600006,350.70734
180.94324,275.0,40.0,349.98413
181.01324,274.0,40.0,349.5197
181.08325,274.0,40.0,349.5197
181.15324,274.0,40.0,349.5197
181.22325,274.0,40.0,349.5197
181.29326,273.0,40.0,349.05533
181.36325,273.0,41.799988,348.41766
181.43326,273.0,41.799988,348.41766
181.50327,269.0,40.0,347.19772
181.57326,269.0,40.0,347.19772
181.64326,269.0,40.600006,346.98022
181.71326,269.0,40.600006,346.98022
181.78326,269.0,40.600006,346.98022
181.85327,268.0,40.0,346.73334
181.92326,268.0,40.600006,346.51434
181.99327,267.0,40.0,346.26892
182.06326,267.0,40.0,346.26892
182.13327,269.0,40.0,347.19772
182.20328,269.0,40.0,347.19772
182.27327,269.0,40.0,347.19772
182.34328,269.0,40.0,347.19772
182.41328,269.0,40.0,347.19772
182.48328,268.0,40.600006,346.51434
182.55328,268.0,40.600006,346.51434
182.62329,268.0,40.0,346.73334
182.69328,268.0,40.0,346.73334
182.76329,268.0,40.0,346.73334
182.83328,270.0,41.19998,347.2291
182.90329,270.0,41.19998,347.2291
182.9733,268.0,40.0,346.73334
183.04329,268.0,40.0,346.73334
183.1133,268.0,40.0,346.73334
183.18329,269.0,40.0,347.19772
183.2533,269.0,40.600006,346.98022
183.3233,269.0,40.600006,346.98022
183.3933,269.0,40.600006,346.98022
183.4633,269.0,40.0,347.19772
183.53331,269.0,40.0,347.19772
183.6033,268.0,41.19998,346.2943
183.67331,267.0,40.600006,346.04846
183.74332,267.0,40.600006,346.04846
183.81331,267.0,40.0,346.26892
183.88332,267.0,40.0,346.26892
183.95331,267.0,40.0,346.26892
184.02332,270.0,40.600006,347.4461
184.09332,270.0,40.600006,347.4461
184.16331,273.0,40.0,349.05533
184.23332,273.0,40.0,349.05533
184.30331,273.0,40.0,349.05533
184.37332,276.0,40.600006,350.24146
184.44333,276.0,40.600006,350.24146
184.51332,279.0,40.0,351.84174
184.58333,279.0,40.0,351.84174
184.65334,279.0,40.0,351.84174
184.72333,280.0,40.0,352.30612
184.79333,280.0,40.0,352.30612
184.86334,279.0,40.600006,351.63913
184.93333,279.0,40.600006,351.63913
185.00334,278.0,40.600006,351.17325
185.07333,278.0,40.600006,351.17325
185.14334,275.0,40.0,349.98413
185.21335,275.0,40.0,349.98413
185.28334,275.0,40.0,349.98413
185.35335,272.0,40.600006,348.3779
185.42334,272.0,40.600006,348.3779
185.49335,271.0,40.0,348.12653
185.56335,271.0,40.0,348.12653
185.63335,271.0,40.0,348.12653
185.70335,272.0,41.19998,348.16388
185.77336,272.0,41.19998,348.16388
185.84335,273.0,40.600006,348.8438
185.91336,273.0,40.600006,348.8438
185.98337,273.0,40.600006,348.8438
186.05336,273.0,40.600006,348.8438
186.12337,273.0,40.600006,348.8438
186.19336,272.0,41.19998,348.16388
186.26337,272.0,41.19998,348.16388
186.33337,272.0,41.19998,348.16388
186.40337,271.0,40.0,348.12653
186.47337,271.0,40.0,348.12653
186.54337,273.0,40.600006,348.8438
186.61337,273.0,40.600006,348.8438
186.68338,274.0,40.0,349.5197
186.75337,274.0,40.0,349.5197
186.82338,274.0,40.600006,349.3097
186.89339,274.0,40.600006,349.3097
186.96338,274.0,40.600006,349.3097
187.03339,273.0,40.0,349.05533
187.1034,273.0,40.0,349.05533
187.17339,272.0,40.0,348.59094
187.2434,272.0,40.0,348.59094
187.31339,272.0,40.0,348.59094
187.38339,274.0,40.600006,349.3097
187.4534,274.0,40.600006,349.3097
187.52339,275.0,40.0,349.98413
187.5934,275.0,40.0,349.98413
187.66339,275.0,40.0,349.98413
187.7334,276.0,40.600006,350.24146
187.8034,276.0,40.600006,350.24146
187.8734,277.0,40.600006,350.70734
187.9434,277.0,41.19998,350.5008
188.01341,277.0,41.19998,350.5008
188.0834,276.0,40.0,350.44852
188.15341,278.0,40.0,351.37732
188.22342,279.0,40.0,351.84174
188.29341,279.0,40.0,351.84174
188.36342,281.0,40.0,352.7705
188.43341,281.0,40.0,352.7705
188.50342,283.0,40.600006,353.5027
188.57343,282.0,40.0,353.23492
188.64342,282.0,40.0,353.23492
188.71342,283.0,40.600006,353.5027
188.78342,283.0,40.600006,353.5027
188.85342,282.0,40.0,353.23492
188.92343,282.0,40.0,353.23492
188.99342,282.0,40.0,353.23492
189.06343,282.0,40.600006,353.0368
189.13344,282.0,40.600006,353.0368
189.20343,281.0,40.0,352.7705
189.27344,282.0,40.600006,353.0368
189.34344,282.0,40.600006,353.0368
189.41344,282.0,40.600006,353.0368
189.48344,282.0,40.600006,353.0368
189.55344,282.0,41.19998,352.8377
189.62344,283.0,40.600006,353.5027
189.69345,283.0,40.600006,353.5027
189.76344,282.0,40.0,353.23492
189.83345,283.0,40.600006,353.5027
189.90344,282.0,40.600006,353.0368
189.97345,282.0,40.600006,353.0368
190.04346,281.0,40.0,352.7705
190.11345,281.0,40.0,352.7705
190.18346,280.0,40.600006,352.105
190.25346,279.0,40.0,351.84174
190.32346,279.0,40.0,351.84174
190.39346,278.0,40.600006,351.17325
190.46347,278.0,40.600006,351.17325
190.53346,278.0,40.600006,351.17325
190.60347,276.0,40.600006,350.24146
190.67346,276.0,40.600006,350.24146
190.74347,276.0,41.19998,350.0334
190.81348,276.0,41.19998,350.0334
190.88347,276.0,41.19998,350.0334
190.95348,275.0,40.600006,349.77557
191.02347,275.0,40.600006,349.77557
191.09348,273.0,40.0,349.05533
191.16348,273.0,40.0,349.05533
191.23347,273.0,40.0,349.05533
191.30348,273.0,40.600006,348.8438
191.37349,272.0,40.0,348.12653
191.44348,271.0,40.0,348.12653
191.51349,271.0,40.0,348.12653
191.5835,271.0,40.0,348.12653
191.65349,271.0,40.0,348.12653
191.7235,270.0,40.0,347.66214
191.79349,270.0,40.0,347.66214
191.8635,270.0,40.0,347.66214
191.9335,270.0,40.0,347.66214
192.0035,270.0,40.0,347.66214
192.0735,270.0,40.600006,347.4461
192.1435,270.0,40.600006,347.4461
192.2135,270.0,40.600006,347.4461
192.28351,272.0,40.0,348.59094
192.3535,272.0,40.0,348.59094
192.42351,273.0,40.600006,348.8438
192.49352,273.0,40.600006,348.8438
192.5635,273.0,40.600006,348.8438
192.63351,272.0,40.600006,348.3779
192.70352,272.0,40.600006,348.3779
192.77351,273.0,41.19998,348.63126
192.84352,273.0,41.19998,348.63126
192.91351,273.0,41.19998,348.63126
192.98352,275.0,40.600006,349.77557
193.05353,275.0,40.600006,349.3097
193.12352,274.0,40.600006,349.3097
193.19353,274.0,40.600006,349.3097
193.26352,274.0,40.600006,349.3097
193.33353,274.0,40.600006,349.3097
193.40353,274.0,40.0,349.5197
193.47353,274.0,40.0,349.5197
193.54353,274.0,40.0,349.5197
193.61354,275.0,40.600006,349.77557
193.68353,275.0,40.600006,349.77557
193.75354,275.0,40.0,349.98413
193.82355,275.0,40.0,349.98413
193.89354,275.0,40.0,349.98413
193.96355,274.0,40.600006,349.3097
194.03354,274.0,40.600006,349.3097
194.10355,274.0,40.600006,349.3097
194.17355,274.0,40.600006,349.3097
194.24355,274.0,40.600006,349.3097
194.31355,273.0,40.0,349.05533
194.38354,273.0,40.0,349.05533
194.45355,273.0,40.0,349.05533
194.52356,273.0,40.600006,348.8438
194.59355,274.0,40.600006,349.3097
194.66356,274.0,40.0,349.5197
194.73357,274.0,40.600006,349.3097
194.80356,273.0,40.600006,348.8438
194.87357,273.0,40.600006,348.8438
194.94357,272.0,40.0,348.59094
195.01357,272.0,40.0,348.59094
195.08357,272.0,40.600006,348.3779
195.15356,271.0,40.0,348.12653
195.22357,271.0,40.0,348.12653
195.29358,272.0,40.0,348.59094
195.36357,272.0,40.0,348.59094
195.43358,275.0,40.0,349.98413
195.50357,275.0,40.0,349.98413
195.57358,275.0,40.0,349.98413
195.64359,277.0,40.600006,350.70734
195.71358,277.0,40.600006,350.70734
195.78358,277.0,40.600006,350.70734
195.85359,277.0,40.0,350.91293
195.92358,277.0,40.0,350.91293
195.99359,278.0,40.600006,351.17325
196.0636,278.0,40.600006,351.17325
196.13359,279.0,40.600006,351.63913
196.2036,278.0,40.0,351.37732
196.27359,278.0,40.0,351.37732
196.3436,279.0,40.600006,351.63913
196.4136,278.0,40.0,351.37732
196.4836,280.0,40.600006,352.105
196.5536,280.0,40.600006,352.105
196.6236,279.0,40.0,351.84174
196.6936,279.0,40.0,351.84174
196.76361,279.0,40.0,351.84174
196.8336,280.0,40.600006,352.105
196.90361,280.0,40.600006,352.105
196.97362,279.0,40.0,351.84174
197.04361,279.0,40.0,351.84174
197.11362,278.0,40.600006,351.17325
197.18362,278.0,40.0,351.37732
197.25362,278.0,40.0,351.37732
197.32362,277.0,40.600006,350.70734
197.39362,277.0,40.600006,350.70734
197.46362,276.0,40.0,350.44852
197.53363,276.0,40.0,350.44852
197.60362,276.0,40.0,350.44852
197.67363,275.0,40.600006,349.77557
197.74362,275.0,40.0,349.98413
197.81363,275.0,40.0,349.98413
197.88364,275.0,40.0,349.98413
197.95363,275.0,40.600006,350.24146
198.02364,276.0,40.600006,350.24146
198.09364,276.0,40.600006,350.24146
198.16364,276.0,40.0,350.44852
198.23364,276.0,40.0,350.44852
198.30365,276.0,40.0,350.44852
198.37364,276.0,40.0,350.44852
198.44365,276.0,40.0,350.44852
198.51364,276.0,40.600006,350.24146
198.58365,276.0,40.600006,350.24146
198.65366,275.0,40.0,349.98413
198.72365,275.0,40.0,349.98413
198.79366,275.0,40.0,349.98413
198.86365,276.0,40.600006,350.24146
198.93365,276.0,40.600006,350.24146
199.00366,274.0,40.0,349.5197
199.07365,274.0,40.0,349.5197
199.14366,274.0,40.0,349.5197
199.21367,273.0,40.0,349.05533
199.28366,273.0,40.0,349.05533
199.35367,274.0,40.600006,349.3097
199.42368,274.0,40.600006,349.3097
199.49367,274.0,40.600006,349.3097
199.56367,274.0,40.600006,349.3097
199.63367,273.0,40.0,349.05533
199.70367,273.0,40.600006,348.8438
199.77368,273.0,40.600006,348.8438
199.84367,273.0,40.0,349.05533
199.91368,273.0,40.0,349.05533
199.98367,273.0,40.600006,348.8438
200.05368,273.0,40.600006,348.8438
200.12369,273.0,40.600006,348.8438
200.19368,273.0,40.600006,348.8438
200.26369,273.0,40.600006,348.8438
200.3337,272.0,40.0,348.59094
200.40369,272.0,40.0,348.59094
200.4737,272.0,40.0,348.59094
200.5437,272.0,40.600006,348.3779
200.6137,272.0,40.600006,348.3779
200.6837,271.0,40.0,348.12653
200.7537,271.0,40.0,348.12653
200.8237,271.0,40.0,348.12653
200.8937,270.0,40.600006,347.4461
200.9637,270.0,40.600006,347.4461
201.0337,269.0,40.0,347.19772
201.1037,269.0,40.0,347.19772
201.1737,270.0,40.600006,347.4461
201.24371,270.0,40.0,347.66214
201.3137,270.0,40.600006,347.4461
201.38371,270.0,40.600006,347.4461
201.45372,270.0,40.600006,347.4461
201.52371,269.0,40.0,347.19772
201.59372,269.0,40.0,347.19772
201.66373,271.0,40.600006,347.91202
201.73372,271.0,40.600006,347.91202
201.80373,271.0,40.600006,347.91202
201.87372,271.0,40.0,348.12653
201.94373,271.0,40.0,348.12653
202.01373,273.0,40.600006,348.8438
202.08372,273.0,40.0,349.05533
202.15373,273.0,40.0,349.05533
202.22372,273.0,40.0,349.05533
202.29373,273.0,40.0,349.05533
202.36374,273.0,40.0,349.05533
202.43373,272.0,40.0,348.59094
202.50374,272.0,40.0,348.59094
202.57375,272.0,40.600006,348.3779
202.64374,272.0,40.600006,348.3779
202.71375,271.0,40.600006,347.91202
202.78375,271.0,40.0,348.12653
202.85374,272.0,40.600006,348.3779
202.92375,272.0,41.19998,348.16388
202.99374,273.0,40.600006,348.8438
203.06375,273.0,40.0,349.05533
203.13376,273.0,40.0,349.05533
203.20375,274.0,40.0,349.5197
203.27376,274.0,40.0,349.5197
203.34375,275.0,40.0,349.98413
203.41376,275.0,40.600006,349.77557
203.48376,275.0,40.600006,349.77557
203.55376,276.0,40.0,350.44852
203.62376,276.0,40.0,350.44852
203.69377,278.0,40.600006,351.17325
203.76376,279.0,40.600006,351.63913
203.83377,279.0,40.600006,351.63913
203.90378,279.0,40.0,351.84174
203.97377,279.0,40.0,351.84174
204.04378,279.0,40.600006,351.63913
204.11377,279.0,40.0,351.84174
204.18378,279.0,40.0,351.84174
204.25378,280.0,41.19998,351.90295
204.32378,280.0,41.19998,351.90295
204.39378,280.0,40.0,352.30612
204.46378,280.0,40.0,352.30612
204.53378,281.0,40.600006,352.5709
204.60379,281.0,40.600006,352.5709
204.67378,281.0,40.600006,352.5709
204.74379,282.0,40.0,353.23492
204.8138,282.0,40.0,353.23492
204.88379,287.0,40.0,355.55692
204.9538,287.0,40.0,355.55692
205.0238,287.0,40.0,355.55692
205.0938,290.0,40.0,356.9501
205.1638,290.0,40.0,356.9501
205.2338,291.0,40.0,357.41452
205.3038,291.0,40.0,357.41452
205.37381,291.0,40.0,357.41452
205.4438,291.0,40.600006,357.2298
205.51381,291.0,40.600006,357.2298
205.5838,289.0,40.0,356.48572
